POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
44,723.76,1724.79,2131.3,195.23,114.7,-141.73,-1473.22,-14634.52,628.49,11076.52,-2276.59,1752.4,-1011.21,345.32,-1535.41,-1190.09
45,728.05,1718.89,2160.98,197.83,127.05,-161.46,-1458.59,-14634.6,611.12,11124.88,-2355.33,1757.93,-1011.73,414.15,-1609.13,-1194.98
46,714.43,1680.75,2129.31,187.43,120.65,-145.23,-1464.63,-14434.97,613.09,11151.97,-2518.82,1763.97,-1029.79,552.78,-1784.64,-1231.87
47,771.61,1673.43,2125.85,199.96,113.57,-140.71,-1465.47,-14577.9,620.63,11105.99,-2388.33,1756.57,-1016.64,426.97,-1648.39,-1221.42
48,720.77,1695.38,2187.31,193.04,119.64,-144.14,-1484.95,-14497.64,613.41,11127.69,-2404.84,1764.1,-1023.94,530.51,-1664.69,-1134.18
49,726.09,1757.44,2116.09,197.21,106.2,-146.93,-1478.13,-14570.17,580.46,11068.22,-2363.82,1750.5,-1013.56,356.49,-1626.88,-1270.39
50,752.65,1697.16,2135.75,197.18,107.92,-150.6,-1475.72,-14535.13,612.17,11120.78,-2389.02,1750.44,-1016.05,462.15,-1654.63,-1192.47
51,738.75,1707.99,2131.85,197.27,115.88,-167.23,-1501.18,-14608.32,604.21,11069.43,-2300.9,1742.66,-993.06,288.64,-1551.3,-1262.66
52,742.78,1745.69,2143.62,183.73,110.87,-155.86,-1460.23,-14609.14,622.05,11015.5,-2290.99,1739.51,-1001.31,339.03,-1552.8,-1213.77
53,674.36,1717.61,2138.15,195.52,116.86,-182.33,-1495.04,-14719.99,620.32,11136.22,-2243.03,1740.84,-1001.85,201.68,-1504.04,-1302.36
54,809.38,1691.51,2146.6,186.84,114.82,-147.47,-1489.35,-14484.74,598.08,11025.88,-2360.95,1736.01,-990.97,451.56,-1615.91,-1164.35
55,726.34,1768.36,2149.62,199.69,116.94,-158.19,-1478.7,-14581.54,629.55,11069.73,-2330.58,1739.96,-994.93,441.8,-1585.56,-1143.76
56,719.4,1782.71,2134.75,201.07,104.17,-152.36,-1461.32,-14611.89,610.18,11051.6,-2303.19,1754.97,-1008.78,378.3,-1557.01,-1178.7
57,757.27,1729.88,2162.29,198.12,117.82,-164.5,-1472.78,-14529.21,618.01,11030.5,-2356.08,1741.67,-991.43,447.39,-1605.84,-1158.45
58,683.11,1703.54,2149.64,184.36,113.85,-160.98,-1467.68,-14619.22,620.61,11130.49,-2356.57,1745.31,-1001.47,337.73,-1612.74,-1275.01
59,712.01,1717.92,2117.71,195.48,100.65,-156.43,-1476.25,-14748.25,612.41,11117.74,-2250.98,1744.3,-1002.15,192.97,-1508.82,-1315.85
60,729.64,1739.43,2164.45,190.29,111.82,-171.36,-1476.04,-14594.02,607.92,11116.66,-2360.64,1750.42,-1002.65,418.79,-1612.88,-1194.09
61,721.92,1724.29,2157.98,196.88,123.81,-149.24,-1470.74,-14871.82,599.47,11190.43,-2191.72,1735.84,-993.26,222.97,-1449.14,-1226.17
62,690.4,1734.89,2154.44,188.63,110.98,-162.56,-1467.45,-14598.69,631.04,11047.53,-2327.84,1739.4,-995.16,329.2,-1583.6,-1254.4
63,732.06,1700.62,2132.57,199.61,120.59,-128.57,-1464.87,-14710.63,631.34,11267.08,-2431.01,1738.76,-997.93,479.8,-1690.17,-1210.37
64,711.85,1720.84,2153.76,194.15,110.73,-157.87,-1471.72,-14466.73,622.81,11026.75,-2441.19,1748.08,-1009.02,444.57,-1702.13,-1257.56
65,718.64,1758.17,2174.88,198.16,113.43,-147.29,-1480.52,-14566.15,631.25,11003.13,-2312.47,1737.14,-992.41,403.7,-1567.74,-1164.04
66,723.79,1716.53,2156.19,203.73,103.87,-163.78,-1488.19,-14527.83,625.15,11092.44,-2383.92,1735.75,-998.8,441.9,-1646.98,-1205.08
67,710.48,1726.97,2139.45,193.32,122.76,-166.82,-1430.81,-14718.62,622.05,11105.92,-2310.65,1735.06,-996.8,304.69,-1572.39,-1267.71
68,763.9,1705.84,2167.14,203.16,127.65,-165.74,-1461.56,-14587.32,620.1,11155.04,-2457.42,1762.03,-1019.72,528.22,-1715.1,-1186.88
69,713.69,1783.95,2163.46,187.34,113.32,-180.51,-1443.52,-14648.94,624.88,11173.76,-2425.79,1750.64,-1018.07,487.42,-1693.22,-1205.8
70,708.9,1714.02,2156.39,192.2,116.18,-170.41,-1469.53,-14569.42,629.85,11054.36,-2382.56,1748.49,-1010.1,362.55,-1644.17,-1281.62
71,744.07,1718.82,2154.8,193.68,119.78,-168.81,-1476.51,-14701.63,652.0,11264.55,-2407.71,1742.13,-1002.57,500.77,-1668.15,-1167.38
72,703.25,1701.0,2132.75,189.93,106.23,-158.06,-1487.84,-14548.75,609.33,11212.11,-2442.54,1745.07,-1004.43,459.96,-1701.9,-1241.94
73,753.44,1773.45,2129.22,198.43,117.93,-162.36,-1499.68,-14511.66,619.83,11119.66,-2433.61,1749.84,-1004.88,538.26,-1688.66,-1150.41
74,692.7,1728.8,2168.17,196.46,114.73,-171.87,-1458.21,-14613.68,616.12,11116.37,-2318.39,1742.03,-998.76,389.59,-1575.12,-1185.54
75,729.73,1751.8,2145.6,201.76,119.77,-167.0,-1502.54,-14472.67,635.1,11141.09,-2472.06,1742.63,-995.85,582.63,-1725.28,-1142.65
76,745.02,1780.0,2139.6,202.37,110.56,-166.65,-1465.33,-14472.85,602.32,11064.65,-2470.52,1753.98,-1011.15,539.7,-1727.69,-1187.99
77,749.71,1747.06,2144.18,201.81,117.88,-161.62,-1483.33,-14578.69,621.69,11194.44,-2411.76,1753.71,-1006.35,553.13,-1664.4,-1111.27
78,691.52,1701.62,2134.08,193.36,113.82,-154.65,-1502.68,-14706.99,621.08,11177.32,-2329.8,1740.89,-1007.11,268.47,-1596.02,-1327.55
79,730.04,1763.7,2140.2,202.66,117.96,-186.01,-1501.1,-14789.97,614.22,11153.08,-2233.04,1733.56,-997.5,244.79,-1496.98,-1252.19
80,760.54,1704.41,2155.9,199.45,106.7,-158.92,-1460.76,-14609.91,611.01,11087.76,-2335.64,1740.84,-1001.84,396.18,-1596.63,-1200.45
81,682.27,1695.0,2107.44,193.46,116.28,-152.5,-1449.83,-14578.19,604.88,11227.38,-2456.78,1758.39,-1022.11,446.19,-1720.5,-1274.32
82,723.44,1741.75,2112.55,204.08,117.28,-180.59,-1454.45,-14492.15,625.96,11018.42,-2419.64,1754.27,-1022.02,416.29,-1687.39,-1271.1
83,718.91,1747.11,2165.66,200.79,114.56,-173.76,-1473.74,-14444.03,620.6,11091.3,-2508.67,1747.31,-1013.91,567.4,-1775.27,-1207.87
84,717.03,1707.18,2146.8,187.81,110.97,-164.98,-1462.62,-14603.49,629.26,11179.01,-2408.65,1747.92,-1013.8,446.96,-1674.52,-1227.56
85,693.72,1732.06,2165.5,199.98,126.73,-196.01,-1443.0,-14653.97,637.63,11154.97,-2351.18,1756.82,-1028.78,417.6,-1623.14,-1205.54
86,749.67,1689.48,2143.32,206.35,109.59,-191.67,-1468.24,-14623.22,603.35,11137.89,-2346.77,1772.15,-1038.31,356.53,-1612.93,-1256.4
87,738.82,1726.2,2153.17,195.74,115.02,-173.12,-1403.26,-14767.36,628.91,11212.43,-2323.49,1755.01,-1032.29,426.55,-1600.76,-1174.21
88,770.59,1711.12,2141.53,197.68,113.01,-182.87,-1421.37,-14516.34,615.21,11070.72,-2426.02,1765.88,-1042.95,499.27,-1703.09,-1203.82
89,707.72,1734.72,2110.44,191.21,104.15,-159.29,-1446.78,-14472.02,649.81,11134.15,-2462.5,1759.21,-1027.51,554.11,-1730.79,-1176.68
90,735.42,1758.58,2149.07,207.72,120.46,-158.26,-1484.02,-14609.29,620.71,11186.04,-2376.8,1760.6,-1025.06,526.42,-1641.26,-1114.84
91,719.08,1735.23,2122.65,202.42,122.85,-164.61,-1444.42,-14549.32,628.32,11164.49,-2444.16,1756.54,-1019.49,536.7,-1707.12,-1170.42
92,730.18,1707.85,2119.78,194.83,106.5,-141.28,-1451.61,-14543.28,607.05,11108.61,-2394.56,1755.1,-1009.16,438.61,-1648.62,-1210.01
93,718.51,1708.8,2163.64,197.8,123.31,-157.31,-1463.13,-14552.17,643.15,11074.69,-2380.05,1740.28,-1009.05,457.3,-1648.83,-1191.53
94,732.16,1763.8,2128.07,193.82,121.04,-172.74,-1446.26,-14609.92,590.36,11080.19,-2358.93,1756.07,-1027.41,380.5,-1630.27,-1249.77
95,714.41,1798.56,2142.46,207.21,129.91,-160.17,-1502.63,-14581.51,588.5,11082.01,-2364.36,1751.95,-1023.03,418.75,-1635.44,-1216.69
96,750.51,1728.01,2133.17,201.79,108.89,-142.45,-1463.64,-14482.79,605.23,11079.64,-2426.77,1757.12,-1019.95,518.36,-1689.6,-1171.24
97,746.23,1702.29,2146.52,193.32,112.89,-159.66,-1452.58,-14414.05,614.79,11134.49,-2537.5,1770.77,-1040.01,624.26,-1806.74,-1182.48
98,723.07,1671.0,2100.12,197.6,117.82,-145.73,-1464.52,-14375.44,618.86,11120.99,-2535.15,1750.26,-1025.38,563.77,-1810.28,-1246.51
99,726.35,1645.22,2134.19,192.92,116.47,-139.86,-1456.58,-14411.92,632.27,11197.69,-2518.99,1753.77,-1020.16,636.75,-1785.37,-1148.62
100,747.95,1774.89,2169.71,211.02,101.58,-161.6,-1448.26,-14501.22,604.17,11090.95,-2459.33,1765.98,-1036.16,589.2,-1729.51,-1140.31
101,726.66,1728.81,2138.35,191.12,110.25,-159.13,-1472.55,-14438.9,612.75,11096.11,-2496.74,1763.4,-1028.08,533.46,-1761.41,-1227.96
102,749.57,1661.76,2147.42,190.2,114.19,-123.73,-1472.93,-14589.64,614.77,11205.59,-2436.56,1748.01,-1017.56,497.2,-1706.11,-1208.91
103,765.46,1764.12,2160.42,203.78,100.9,-168.68,-1441.33,-14441.96,609.67,11015.9,-2452.76,1764.3,-1035.55,568.29,-1724.01,-1155.72
104,710.64,1728.41,2151.05,184.23,114.71,-173.19,-1444.46,-14387.2,602.07,11158.05,-2581.46,1775.89,-1036.18,644.32,-1841.75,-1197.43
105,734.03,1700.34,2154.98,184.62,120.97,-173.62,-1471.65,-14506.15,636.65,11146.29,-2442.62,1773.11,-1030.52,526.47,-1700.04,-1173.58
106,712.73,1709.28,2161.12,194.8,116.8,-181.17,-1468.92,-14572.59,627.2,11169.17,-2396.02,1753.75,-1015.85,468.42,-1658.12,-1189.7
107,728.57,1694.74,2139.56,196.29,119.7,-177.12,-1457.23,-14567.53,601.25,11136.02,-2413.24,1757.68,-1028.18,414.25,-1683.74,-1269.49
108,764.08,1763.03,2154.6,199.5,118.87,-164.95,-1466.59,-14570.12,605.12,11147.09,-2409.96,1751.86,-1018.32,550.62,-1676.42,-1125.8
109,714.96,1726.8,2173.76,194.56,123.21,-170.77,-1452.54,-14463.02,599.01,11111.32,-2477.76,1746.67,-1002.56,557.29,-1733.64,-1176.35
110,767.2,1743.79,2126.43,207.17,101.28,-144.28,-1437.19,-14462.96,608.99,11074.97,-2518.63,1760.82,-1025.16,585.4,-1782.98,-1197.58
111,717.62,1678.76,2161.67,187.25,115.67,-171.66,-1446.0,-14567.62,612.6,11257.9,-2461.44,1755.35,-1020.78,546.18,-1726.86,-1180.68
112,776.48,1715.6,2133.53,200.65,99.46,-159.98,-1471.35,-14654.27,602.92,11079.37,-2306.0,1732.0,-997.25,322.41,-1571.25,-1248.84
113,714.4,1724.24,2145.08,194.15,120.94,-155.79,-1385.67,-14780.1,600.6,11136.67,-2304.42,1756.81,-1024.24,314.52,-1571.85,-1257.33
114,709.73,1758.58,2149.19,196.33,108.47,-168.54,-1439.49,-14631.21,607.23,11061.27,-2328.57,1749.81,-1025.53,351.54,-1604.29,-1252.75
115,707.9,1757.51,2175.33,192.14,129.44,-177.79,-1421.42,-14473.66,613.52,11043.93,-2449.82,1762.26,-1033.5,546.89,-1721.06,-1174.17
116,775.53,1808.32,2162.57,204.57,109.25,-150.19,-1465.62,-14573.29,607.4,11057.12,-2372.59,1759.59,-1026.75,535.65,-1639.75,-1104.1
117,767.96,1745.13,2145.13,193.57,112.34,-158.11,-1458.03,-14701.91,616.51,11093.44,-2243.61,1749.44,-1005.08,356.03,-1499.25,-1143.22
118,755.69,1746.62,2142.68,203.17,117.42,-161.73,-1474.73,-14612.51,608.53,11122.36,-2346.2,1758.2,-1022.73,447.51,-1610.73,-1163.23
119,704.66,1748.52,2103.5,188.77,112.49,-149.56,-1462.69,-14652.51,615.9,11137.95,-2344.51,1753.67,-1014.6,347.03,-1605.43,-1258.41
120,708.27,1745.16,2147.83,207.56,121.07,-166.24,-1441.49,-14729.33,634.26,11216.74,-2377.09,1763.42,-1025.03,443.83,-1638.7,-1194.87
121,726.21,1717.76,2156.06,215.09,104.17,-168.06,-1469.29,-14709.65,629.37,11241.71,-2380.97,1735.96,-1001.51,443.35,-1646.53,-1203.17
122,739.76,1755.42,2136.26,202.82,105.84,-180.61,-1430.41,-14730.68,630.92,11145.99,-2294.6,1751.93,-1011.53,375.31,-1554.21,-1178.9
123,722.86,1717.21,2131.22,200.0,114.18,-160.36,-1493.96,-14690.83,631.11,11151.99,-2272.06,1739.41,-996.34,323.42,-1528.99,-1205.57
124,683.02,1745.58,2190.02,195.23,108.04,-182.6,-1435.92,-14591.82,603.07,11161.19,-2431.8,1742.44,-1011.84,475.8,-1701.2,-1225.4
125,694.4,1664.9,2148.36,187.11,122.92,-149.06,-1476.63,-14741.55,625.64,11236.21,-2332.69,1740.99,-999.09,312.3,-1590.79,-1278.49
126,726.62,1703.92,2142.76,192.68,111.06,-146.91,-1459.52,-14776.57,614.34,11151.04,-2278.82,1740.91,-1007.56,259.41,-1545.46,-1286.05
127,721.25,1736.09,2161.83,188.85,105.15,-165.11,-1458.16,-14745.35,605.64,11141.46,-2281.95,1751.92,-1012.9,291.65,-1542.93,-1251.28
128,709.62,1728.53,2118.16,188.83,101.67,-146.73,-1438.54,-14852.35,613.39,11162.2,-2215.51,1745.36,-1007.69,184.78,-1477.84,-1293.06
129,737.52,1746.33,2167.31,199.19,110.22,-159.11,-1474.1,-14681.95,619.18,11134.66,-2320.05,1750.64,-1009.92,399.24,-1579.33,-1180.09
130,718.09,1688.93,2151.35,189.23,114.7,-156.98,-1456.41,-14700.25,625.23,11070.34,-2260.34,1739.75,-1000.27,244.24,-1520.86,-1276.63
131,738.42,1695.2,2118.39,199.19,115.78,-149.36,-1477.51,-14794.22,604.08,11219.84,-2258.88,1728.79,-1000.43,269.82,-1530.52,-1260.7
132,719.93,1726.01,2136.74,190.73,108.24,-152.56,-1423.58,-14684.9,612.32,11138.11,-2339.96,1757.79,-1025.09,371.05,-1607.26,-1236.22
133,704.2,1737.17,2130.84,197.01,117.58,-166.36,-1430.87,-14783.38,632.65,11076.67,-2199.3,1746.01,-1008.94,215.52,-1462.23,-1246.71
134,728.28,1751.72,2166.29,187.5,119.99,-176.21,-1448.43,-14710.36,614.95,11204.31,-2325.33,1751.83,-1005.82,438.05,-1579.32,-1141.27
135,764.71,1754.46,2163.95,194.44,124.01,-164.34,-1453.71,-14704.94,584.23,11136.38,-2328.91,1757.77,-1018.62,399.2,-1589.77,-1190.56
136,730.88,1772.62,2159.65,197.48,115.36,-159.91,-1462.93,-14988.85,615.16,11276.45,-2182.79,1737.98,-1000.44,255.9,-1445.25,-1189.35
137,751.09,1739.59,2132.65,202.36,124.53,-139.64,-1444.87,-14773.26,607.4,11189.81,-2280.79,1745.47,-1004.59,389.66,-1539.91,-1150.25
138,729.51,1738.83,2155.13,203.51,113.63,-179.26,-1452.69,-14749.72,623.7,11271.02,-2379.12,1759.13,-1016.58,453.65,-1636.57,-1182.91
139,731.29,1734.36,2156.38,189.55,116.31,-158.46,-1466.75,-14842.48,608.81,11291.97,-2283.27,1754.93,-1011.85,360.97,-1540.19,-1179.22
140,751.63,1704.29,2148.57,198.73,104.6,-164.23,-1432.42,-14989.29,637.18,11296.47,-2240.01,1735.18,-1000.35,255.53,-1505.18,-1249.65
141,705.63,1699.56,2142.17,189.37,119.88,-141.77,-1477.09,-14941.52,592.39,11239.21,-2177.85,1743.98,-1001.6,127.82,-1435.47,-1307.65
142,736.61,1709.76,2136.96,189.78,111.99,-142.48,-1441.35,-14882.34,596.77,11200.5,-2232.9,1759.38,-1023.82,216.21,-1497.34,-1281.13
143,742.2,1737.13,2167.38,201.16,112.07,-172.26,-1503.57,-14732.21,617.78,11183.0,-2310.33,1737.72,-991.1,352.68,-1563.71,-1211.03
144,722.75,1753.62,2154.23,196.61,96.86,-150.2,-1459.02,-15022.62,613.23,11400.59,-2260.25,1749.5,-1012.74,306.07,-1523.49,-1217.42
145,718.81,1696.79,2109.45,188.14,119.05,-150.97,-1446.66,-14763.89,591.1,11231.14,-2344.03,1752.55,-1008.4,292.95,-1599.88,-1306.93
146,699.94,1780.4,2113.74,200.15,121.35,-171.43,-1458.13,-14792.91,622.41,11210.63,-2263.59,1740.57,-999.56,326.13,-1522.58,-1196.45
147,744.33,1762.14,2080.63,203.35,117.11,-148.6,-1435.47,-14809.12,613.61,11243.79,-2309.56,1751.52,-1014.54,371.78,-1572.58,-1200.8
148,762.24,1715.4,2161.94,201.18,109.35,-168.47,-1452.11,-14844.49,634.02,11271.31,-2291.98,1746.05,-1001.54,390.37,-1547.47,-1157.11
149,738.88,1690.98,2151.86,194.58,127.35,-155.54,-1474.07,-14769.21,617.04,11271.83,-2348.77,1750.46,-1012.82,393.69,-1611.13,-1217.44
150,705.13,1757.99,2151.61,205.46,109.56,-170.81,-1441.6,-14946.53,635.72,11260.13,-2196.12,1749.67,-1005.05,266.65,-1451.5,-1184.85
151,755.06,1764.55,2115.16,198.18,114.58,-181.11,-1443.59,-14945.22,611.97,11268.29,-2212.0,1740.35,-1003.78,257.87,-1475.43,-1217.56
152,724.61,1783.61,2145.41,193.54,122.33,-160.04,-1464.01,-14551.72,631.31,11109.73,-2439.44,1758.95,-1016.48,534.77,-1696.96,-1162.2
153,717.41,1727.23,2132.23,197.94,123.84,-160.94,-1482.28,-14631.59,618.59,11187.98,-2345.55,1755.76,-1007.55,430.41,-1597.35,-1166.94
154,736.88,1722.56,2127.72,200.2,116.38,-174.31,-1446.81,-14873.46,610.89,11183.28,-2184.84,1746.44,-1011.3,203.34,-1449.7,-1246.35
155,717.95,1695.1,2136.19,194.6,112.62,-153.88,-1468.63,-14765.7,617.72,11208.38,-2298.53,1746.41,-1005.46,294.36,-1557.57,-1263.22
156,728.27,1743.4,2149.15,192.87,119.28,-171.81,-1452.74,-14802.89,639.09,11142.16,-2230.46,1740.18,-1001.84,286.77,-1492.12,-1205.35
157,728.35,1770.51,2151.6,191.15,100.17,-179.0,-1476.12,-14715.21,605.97,11084.5,-2252.33,1745.01,-1002.06,261.93,-1509.38,-1247.46
158,727.33,1723.74,2153.48,193.06,105.77,-166.79,-1459.94,-14712.63,606.07,11219.0,-2345.19,1747.45,-1004.75,389.09,-1602.49,-1213.4
159,727.04,1737.45,2127.63,191.71,122.23,-181.35,-1470.03,-14761.42,608.68,11227.87,-2318.51,1744.97,-1003.55,329.8,-1577.09,-1247.29
160,716.14,1764.91,2134.95,182.18,114.19,-154.72,-1489.38,-14750.08,624.6,11132.49,-2197.55,1739.3,-991.3,275.28,-1449.55,-1174.27
161,718.26,1747.56,2175.58,197.97,114.32,-163.19,-1477.96,-14754.85,599.87,11127.31,-2241.77,1743.34,-1001.71,284.89,-1500.14,-1215.25
162,737.96,1715.95,2162.42,196.13,118.74,-150.68,-1488.33,-14783.47,614.71,11166.43,-2233.42,1734.64,-987.57,289.85,-1486.35,-1196.51
163,748.06,1715.18,2124.2,192.23,110.13,-174.88,-1464.17,-14701.96,634.12,11125.96,-2325.6,1741.77,-1000.62,308.87,-1584.45,-1275.58
164,676.17,1794.73,2132.31,193.4,115.95,-177.13,-1417.3,-14842.18,646.07,11189.46,-2242.98,1740.19,-1000.7,311.48,-1503.49,-1192.01
165,762.97,1738.6,2161.5,195.99,118.36,-167.34,-1474.74,-14860.95,587.39,11174.99,-2220.18,1731.45,-996.44,236.76,-1485.17,-1248.41
166,758.51,1756.79,2161.47,203.2,124.52,-165.79,-1483.77,-14768.65,604.35,11092.3,-2219.32,1733.34,-981.65,282.91,-1467.62,-1184.71
167,731.08,1753.31,2115.46,200.02,118.63,-154.78,-1469.68,-14757.59,645.78,11146.01,-2249.04,1730.44,-979.81,328.24,-1498.41,-1170.16
168,733.43,1753.82,2153.05,200.66,102.8,-142.16,-1495.24,-14831.12,623.32,11251.41,-2233.87,1738.39,-988.19,349.96,-1483.67,-1133.71
169,725.66,1710.21,2141.8,183.59,120.36,-154.76,-1506.61,-14756.06,623.79,11220.63,-2246.41,1730.26,-985.79,308.61,-1501.94,-1193.33
170,733.37,1717.38,2149.82,201.49,131.65,-167.22,-1459.07,-14754.28,617.79,11160.91,-2247.7,1729.68,-979.69,331.85,-1497.7,-1165.85
171,724.59,1784.38,2143.72,208.35,109.25,-160.23,-1438.33,-14745.41,620.66,11140.44,-2253.57,1732.61,-986.12,387.41,-1507.08,-1119.68
172,773.8,1688.61,2119.1,193.96,122.41,-161.4,-1455.87,-14595.8,624.11,11132.86,-2364.53,1750.96,-1006.32,441.78,-1619.88,-1178.1
173,730.23,1673.76,2141.76,185.79,124.05,-152.9,-1453.16,-14722.06,629.5,11163.57,-2286.3,1752.44,-1008.99,320.55,-1542.86,-1222.31
174,775.03,1693.65,2149.43,196.3,110.33,-170.11,-1455.03,-14735.55,619.98,11117.12,-2231.74,1742.72,-1000.62,301.14,-1489.63,-1188.49
175,757.9,1722.45,2126.6,196.58,114.46,-171.95,-1474.3,-14865.92,623.16,11162.49,-2172.62,1742.87,-996.01,191.47,-1425.76,-1234.29
176,739.87,1761.57,2128.39,193.07,118.02,-157.51,-1473.45,-14740.84,614.93,11130.16,-2257.64,1735.17,-991.73,314.21,-1514.2,-1199.99
177,743.52,1682.55,2147.59,193.51,127.15,-164.68,-1483.48,-14669.29,622.02,11182.94,-2326.87,1735.91,-993.44,381.83,-1584.39,-1202.57
178,745.76,1654.09,2172.44,190.54,107.85,-166.62,-1461.89,-14787.57,603.17,11103.24,-2186.77,1742.2,-988.98,161.01,-1433.56,-1272.55
179,751.32,1707.59,2157.62,196.76,118.82,-158.82,-1450.87,-14865.44,613.15,11105.38,-2124.95,1733.52,-989.75,175.51,-1381.18,-1205.67
180,730.98,1739.27,2146.9,196.05,124.82,-168.25,-1469.84,-14635.38,610.81,11116.01,-2289.91,1745.07,-994.43,391.37,-1539.27,-1147.9
181,736.08,1695.52,2142.51,201.61,114.48,-161.64,-1457.71,-14736.31,635.69,11207.48,-2314.63,1745.22,-1001.77,377.72,-1571.18,-1193.46
182,711.07,1718.84,2165.56,196.3,109.16,-150.66,-1461.69,-14810.61,600.2,11196.45,-2249.93,1735.61,-988.0,274.61,-1502.32,-1227.71
183,734.09,1727.29,2149.59,197.42,107.87,-145.59,-1458.62,-14720.68,598.99,11135.81,-2284.8,1757.83,-1014.68,326.18,-1541.66,-1215.48
184,739.62,1717.07,2136.78,193.68,123.69,-166.89,-1468.05,-14681.52,634.65,11090.58,-2317.25,1743.69,-998.36,319.61,-1571.92,-1252.31
185,709.33,1751.22,2137.3,199.18,103.64,-147.27,-1473.92,-14699.0,612.9,11245.73,-2393.92,1751.04,-1007.71,439.11,-1650.59,-1211.48
186,732.28,1692.17,2173.0,206.99,112.12,-153.04,-1495.53,-14681.98,608.26,11131.02,-2309.9,1740.34,-1001.32,325.28,-1570.88,-1245.6
187,709.47,1747.4,2138.72,193.91,107.13,-165.9,-1452.27,-14742.75,614.2,11214.47,-2363.1,1744.32,-1004.42,364.39,-1623.2,-1258.81
188,734.07,1683.75,2136.22,195.06,118.67,-183.12,-1459.6,-14758.65,621.34,11163.74,-2287.44,1750.55,-1007.4,251.48,-1544.28,-1292.8
189,730.99,1707.36,2137.78,190.22,111.24,-159.31,-1464.6,-14685.2,612.63,11171.48,-2349.0,1748.98,-1012.95,352.58,-1612.97,-1260.38
190,713.31,1661.92,2133.41,196.6,101.63,-176.22,-1463.09,-14645.82,612.39,11195.92,-2384.54,1749.21,-1005.49,330.03,-1640.82,-1310.78
191,722.18,1724.06,2169.73,195.06,116.8,-165.38,-1448.3,-14673.65,603.27,11158.44,-2330.41,1757.21,-1019.97,402.21,-1593.16,-1190.96
192,738.27,1772.91,2126.85,197.2,112.42,-151.13,-1457.88,-14507.81,602.68,11066.81,-2432.65,1752.26,-1007.73,500.31,-1688.11,-1187.81
193,708.65,1735.18,2126.75,193.1,112.67,-165.62,-1467.51,-14647.6,605.0,11234.12,-2405.49,1754.14,-1008.54,434.74,-1659.9,-1225.16
194,741.08,1706.8,2167.99,193.59,112.92,-184.23,-1428.68,-14700.14,619.1,11191.8,-2363.78,1752.03,-1018.51,420.22,-1630.26,-1210.04
195,708.02,1729.97,2151.13,189.2,112.68,-165.66,-1457.88,-14651.32,594.19,11152.06,-2372.9,1758.15,-1023.84,362.4,-1638.59,-1276.19
196,678.58,1701.22,2109.92,181.32,101.67,-156.28,-1445.48,-14762.87,612.31,11216.88,-2320.22,1756.24,-1021.68,237.27,-1585.67,-1348.39
197,729.93,1732.25,2138.8,195.54,100.15,-158.65,-1454.92,-14505.59,605.78,11164.18,-2475.45,1769.59,-1036.64,547.47,-1742.5,-1195.03
198,727.51,1776.95,2114.86,191.36,95.1,-167.37,-1494.65,-14444.15,600.58,11140.48,-2486.21,1769.68,-1028.13,540.66,-1744.66,-1204.0
199,711.2,1747.86,2130.3,192.28,108.19,-172.16,-1461.27,-14605.25,610.92,11175.89,-2373.01,1763.93,-1032.79,437.95,-1641.87,-1203.92
200,727.71,1719.87,2188.84,204.32,110.44,-167.93,-1459.5,-14503.2,624.76,11202.96,-2500.45,1763.94,-1025.11,648.29,-1761.61,-1113.32
201,698.18,1725.17,2129.04,182.92,112.87,-158.36,-1422.19,-14586.27,623.15,11198.49,-2464.67,1768.92,-1041.89,503.0,-1737.64,-1234.64
202,732.37,1716.41,2148.56,194.44,119.46,-154.99,-1438.28,-14551.93,617.17,11183.42,-2442.02,1763.24,-1019.58,566.62,-1698.37,-1131.75
203,748.68,1711.97,2128.02,207.53,107.81,-159.47,-1430.45,-14495.7,619.32,11217.59,-2500.17,1773.98,-1029.38,655.29,-1755.56,-1100.27
204,756.11,1785.52,2133.33,201.72,101.58,-161.18,-1437.44,-14521.7,611.74,11145.98,-2436.27,1757.41,-1014.89,615.65,-1693.75,-1078.1
205,758.0,1745.77,2147.36,203.12,123.61,-168.2,-1427.91,-14573.99,615.21,11146.23,-2432.3,1762.71,-1032.17,569.18,-1701.77,-1132.58
206,694.49,1726.1,2122.9,193.28,104.99,-163.07,-1436.62,-14509.91,615.56,11113.7,-2444.8,1777.65,-1049.85,461.42,-1717.01,-1255.59
207,738.18,1779.65,2083.38,190.91,120.98,-151.1,-1437.85,-14546.6,605.69,11047.84,-2369.03,1769.24,-1042.58,431.08,-1642.37,-1211.29
208,703.18,1774.0,2125.48,195.42,108.65,-152.14,-1465.08,-14557.73,633.76,11187.4,-2457.14,1758.35,-1019.75,552.94,-1718.55,-1165.61
209,773.34,1706.9,2124.82,192.13,107.0,-169.0,-1440.84,-14553.87,607.96,11164.02,-2430.85,1756.8,-1016.69,512.46,-1690.73,-1178.27
210,749.75,1681.57,2143.38,198.89,125.91,-152.8,-1467.73,-14615.96,604.67,11251.68,-2448.3,1766.55,-1018.1,519.37,-1699.86,-1180.48
